iter	Passed	Remaining
3219	133023	73534
3220	133047	73483
3221	133072	73433
3222	133170	73423
3223	133202	73376
3224	133227	73326
3225	133254	73277
3226	133278	73226
3227	133297	73173
3228	133357	73142
3229	133420	73112
3230	133443	73061
3231	133463	73008
3232	133487	72957
3233	133507	72904
3234	133571	72875
3235	133634	72846
3236	133660	72796
3237	133682	72745
3238	133707	72694
3239	133728	72642
3240	133899	72671
3241	133921	72620
3242	133942	72567
3243	133965	72516
3244	134064	72506
3245	134090	72456
3246	134111	72404
3247	134132	72352
3248	134218	72335
3249	134258	72293
3250	134278	72240
3251	134299	72188
3252	134328	72140
3253	134427	72129
3254	134452	72079
3255	134475	72028
3256	134500	71978
3257	134604	71971
3258	134640	71926
3259	134671	71879
3260	134697	71830
3261	134722	71780
3262	134745	71729
3263	134795	71692
3264	134866	71667
3265	134890	71616
3266	134914	71566
3267	134934	71513
3268	135009	71490
3269	135064	71456
3270	135088	71405
3271	135112	71355
3272	135136	71305
3273	135156	71252
3274	135183	71203
3275	135285	71194
3276	135312	71145
3277	135333	71093
3278	135354	71041
3279	135375	70989
3280	135438	70959
3281	135504	70931
3282	135530	70882
3283	135554	70831
3284	135574	70779
3285	135595	70727
3286	135618	70676
3287	135716	70665
3288	135747	70618
3289	135769	70567
3290	135790	70515
3291	135811	70463
3292	135834	70412
3293	135933	70401
3294	135959	70352
3295	135980	70300
3296	136000	70248
3297	136023	70197
3298	136062	70155
3299	136151	70138
3300	136175	70088
3301	136198	70037
3302	136219	69986
3303	136240	69934
3304	136314	69909
3305	136374	69878
3306	136399	69829
3307	136422	69778
3308	136444	69727
3309	136466	69676
3310	136492	69627
3311	136589	69614
3312	136619	69567
3313	136643	69517
3314	136666	69466
3315	136687	69415
3316	136773	69397
3317	136811	69353
3318	136835	69304
3319	136857	69252
3320	136877	69201
3321	136897	69149
3322	136995	69136
3323	137025	69089
3324	137052	69041
3325	137073	68989
3326	137094	68938
3327	137152	68905
3328	137220	68878
3329	137241	68827
3330	137265	68776
3331	137287	68726
3332	137308	68675
3333	137373	68645
3334	137428	68611
3335	137455	68562
3336	137476	68511
3337	137498	68460
3338	137519	68409
3339	137614	68395
3340	137644	68348
3341	137667	68298
3342	137690	68248
3343	137713	68197
3344	137737	68148
3345	137839	68137
3346	137872	68091
3347	137898	68042
3348	137924	67994
3349	137949	67945
3350	137971	67894
3351	137990	67842
3352	138062	67816
3353	138121	67783
3354	138152	67737
3355	138177	67688
3356	138200	67638
3357	138221	67587
3358	138244	67537
3359	138262	67485
3360	138380	67481
3361	138403	67431
3362	138423	67380
3363	138444	67329
3364	138466	67278
3365	138572	67269
3366	138606	67224
3367	138633	67176
3368	138657	67126
3369	138680	67076
3370	138701	67025
3371	138756	66991
3372	138817	66959
3373	138842	66911
3374	138868	66862
3375	138893	66813
3376	138924	66767
3377	139017	66751
3378	139046	66704
3379	139071	66655
3380	139094	66605
3381	139116	66555
3382	139188	66529
3383	139303	66523
3384	139326	66473
3385	139346	66422
3386	139383	66378
3387	139469	66359
3388	139496	66311
3389	139520	66261
3390	139543	66211
3391	139564	66161
3392	139585	66110
3393	139632	66072
3394	139707	66047
3395	139729	65997
3396	139752	65947
3397	139773	65896
3398	139870	65881
3399	139908	65839
3400	139937	65792
3401	139958	65742
3402	139980	65691
3403	140001	65641
3404	140022	65590
3405	140043	65539
3406	140140	65524
3407	140178	65482
3408	140212	65438
3409	140251	65396
3410	140273	65345
3411	140293	65294
3412	140343	65258
3413	140419	65233
3414	140447	65185
3415	140471	65136
3416	140494	65087
3417	140518	65037
3418	140540	64988
3419	140627	64968
3420	140676	64930
3421	140708	64885
3422	140734	64837
3423	140758	64788
3424	140780	64738
3425	140801	64688
3426	140859	64654
3427	140925	64624
3428	140952	64577
3429	140975	64527
3430	141005	64481
3431	141098	64464
3432	141126	64417
3433	141151	64369
3434	141178	64321
3435	141199	64271
3436	141220	64220
3437	141282	64189
3438	141351	64160
3439	141373	64111
3440	141397	64062
3441	141421	64013
3442	141445	63964
3443	141469	63915
3444	141569	63901
3445	141596	63853
3446	141619	63804
3447	141640	63754
3448	141660	63704
3449	141701	63662
3450	141808	63651
3451	141833	63603
3452	141854	63553
3453	141876	63503
3454	141946	63475
3455	142002	63440
3456	142025	63391
3457	142047	63342
3458	142093	63303
3459	142191	63287
3460	142220	63241
3461	142245	63192
3462	142269	63144
3463	142293	63095
3464	142313	63045
3465	142361	63007
3466	142443	62984
3467	142474	62938
3468	142501	62891
3469	142528	62843
3470	142551	62794
3471	142577	62747
3472	142610	62702
3473	142699	62682
3474	142726	62635
3475	142749	62586
3476	142773	62537
3477	142796	62488
3478	142857	62456
3479	142922	62426
3480	142950	62379
3481	142978	62332
3482	143004	62284
3483	143029	62236
3484	143052	62187
3485	143078	62140
3486	143174	62123
3487	143203	62076
3488	143245	62036
3489	143328	62013
3490	143354	61965
3491	143374	61915
3492	143396	61866
3493	143417	61816
3494	143477	61783
3495	143541	61752
3496	143566	61704
3497	143588	61655
3498	143611	61606
3499	143633	61557
3500	143736	61542
3501	143764	61496
3502	143788	61447
3503	143811	61398
3504	143832	61349
3505	143883	61312
3506	143964	61288
3507	143995	61243
3508	144020	61195
3509	144047	61148
3510	144073	61100
3511	144095	61051
3512	144124	61005
3513	144222	60988
3514	144255	60944
3515	144282	60897
3516	144309	60850
3517	144332	60801
3518	144354	60752
3519	144376	60703
3520	144471	60685
3521	144504	60640
3522	144529	60593
3523	144554	60545
3524	144576	60496
3525	144640	60465
3526	144706	60434
3527	144729	60385
3528	144753	60337
3529	144777	60289
3530	144798	60240
3531	144818	60190
3532	144907	60169
3533	144946	60127
3534	144967	60078
3535	144987	60028
3536	145010	59980
3537	145031	59931
3538	145130	59914
3539	145159	59868
3540	145183	59819
3541	145204	59770
3542	145225	59721
3543	145269	59681
3544	145348	59656
3545	145375	59609
3546	145399	59561
3547	145419	59512
3548	145442	59463
3549	145529	59441
3550	145574	59402
3551	145600	59355
3552	145624	59307
3553	145647	59258
3554	145668	59209
3555	145715	59171
3556	145796	59146
3557	145822	59099
3558	145845	59051
3559	145867	59002
3560	145888	58953
3561	145992	58938
3562	146018	58890
3563	146041	58842
3564	146063	58794
3565	146086	58745
3566	146138	58709
3567	146216	58683
3568	146241	58635
3569	146266	58588
3570	146288	58540
3571	146308	58490
3572	146331	58442
3573	146424	58422
3574	146463	58380
3575	146486	58332
3576	146511	58285
3577	146533	58236
3578	146557	58188
3579	146593	58145
3580	146691	58127
3581	146721	58082
3582	146747	58035
3583	146773	57988
3584	146796	57940
3585	146819	57892
3586	146842	57844
3587	146941	57826
3588	146976	57783
3589	147004	57736
3590	147029	57690
3591	147052	57642
3592	147075	57594
3593	147097	57545
3594	147174	57518
3595	147227	57482
3596	147253	57435
3597	147276	57388
3598	147298	57339
3599	147322	57292
3600	147347	57244
3601	147447	57227
3602	147484	57184
3603	147512	57138
3604	147536	57091
3605	147561	57044
3606	147585	56996
3607	147606	56947
3608	147705	56929
3609	147733	56883
3610	147757	56836
3611	147777	56787
3612	147799	56738
3613	147840	56698
3614	147928	56675
3615	147952	56627
3616	147977	56580
3617	148000	56533
3618	148021	56484
3619	148109	56461
3620	148150	56420
3621	148175	56373
3622	148200	56326
3623	148221	56278
3624	148246	56231
3625	148285	56189
3626	148376	56168
3627	148407	56123
3628	148432	56076
3629	148457	56029
3630	148479	55981
3631	148502	55933
3632	148521	55884
3633	148603	55859
3634	148650	55820
3635	148675	55773
3636	148700	55726
3637	148724	55679
3638	148773	55641
3639	148845	55612
3640	148868	55564
3641	148894	55518
3642	148987	55497
3643	149013	55450
3644	149036	55403
3645	149057	55355
3646	149078	55306
3647	149127	55268
3648	149208	55242
3649	149241	55198
3650	149267	55152
3651	149292	55105
3652	149313	55057
3653	149336	55009
3654	149357	54961
3655	149451	54940
3656	149487	54897
3657	149509	54850
3658	149534	54803
3659	149554	54754
3660	149575	54706
3661	149597	54658
3662	149697	54639
3663	149724	54594
3664	149747	54546
3665	149769	54498
3666	149848	54471
3667	149894	54432
3668	149918	54385
3669	149941	54338
3670	149963	54290
3671	149987	54243
3672	150087	54224
3673	150114	54178
3674	150136	54130
3675	150158	54083
3676	150179	54035
3677	150236	54000
3678	150309	53971
3679	150333	53924
3680	150358	53877
3681	150415	53842
3682	150479	53809
3683	150507	53764
3684	150530	53717
3685	150554	53670
3686	150577	53623
3687	150677	53603
3688	150702	53556
3689	150724	53509
3690	150747	53462
3691	150830	53436
3692	150875	53396
3693	150898	53349
3694	150922	53302
3695	150944	53255
3696	150964	53207
3697	151066	53187
3698	151103	53145
3699	151130	53099
3700	151153	53052
3701	151178	53006
3702	151202	52959
3703	151224	52912
3704	151305	52885
3705	151356	52848
3706	151385	52803
3707	151411	52757
3708	151435	52710
3709	151457	52663
3710	151480	52616
3711	151511	52571
3712	151604	52549
3713	151637	52505
3714	151676	52464
3715	151700	52417
3716	151721	52369
3717	151744	52322
3718	151773	52278
3719	151871	52256
3720	151900	52212
3721	151926	52166
3722	151950	52119
3723	151974	52072
3724	151998	52026
3725	152096	52005
3726	152137	51964
3727	152164	51918
3728	152192	51873
3729	152220	51828
3730	152242	51781
3731	152264	51734
3732	152362	51712
3733	152390	51667
3734	152412	51620
3735	152432	51572
3736	152453	51524
3737	152477	51478
3738	152578	51457
3739	152610	51414
3740	152637	51368
3741	152661	51322
3742	152684	51275
3743	152708	51229
3744	152803	51206
3745	152844	51165
3746	152872	51120
3747	152899	51075
3748	152919	51027
3749	152940	50980
3750	152962	50933
3751	152981	50885
3752	153083	50864
3753	153109	50819
3754	153133	50772
3755	153157	50726
3756	153181	50679
3757	153256	50650
3758	153310	50613
3759	153337	50568
3760	153357	50521
3761	153383	50475
3762	153406	50428
3763	153429	50382
3764	153450	50334
3765	153517	50302
3766	153580	50269
3767	153608	50224
3768	153634	50178
3769	153660	50133
3770	153682	50086
3771	153704	50039
3772	153740	49997
3773	153832	49973
3774	153864	49929
3775	153893	49884
3776	153919	49839
3777	153945	49793
3778	153967	49746
3779	153988	49700
3780	154082	49676
3781	154121	49635
3782	154146	49589
3783	154171	49543
3784	154193	49496
3785	154214	49449
3786	154239	49403
3787	154266	49358
3788	154359	49334
3789	154385	49289
3790	154408	49242
3791	154428	49195
3792	154451	49149
3793	154507	49113
3794	154579	49082
3795	154604	49036
3796	154625	48989
3797	154648	48943
3798	154670	48896
3799	154767	48873
3800	154796	48829
3801	154818	48782
3802	154842	48736
3803	154903	48702
3804	154965	48668
3805	154985	48621
3806	155009	48575
3807	155030	48528
3808	155128	48505
3809	155161	48462
3810	155187	48417
3811	155210	48370
3812	155232	48324
3813	155254	48277
3814	155294	48236
3815	155382	48210
3816	155408	48165
3817	155432	48119
3818	155454	48073
3819	155477	48026
3820	155497	47979
3821	155563	47947
3822	155635	47916
3823	155664	47871
3824	155689	47826
3825	155712	47779
3826	155735	47733
3827	155757	47687
3828	155813	47651
3829	155887	47621
3830	155918	47577
3831	155944	47531
3832	155971	47487
3833	155995	47441
3834	156017	47395
3835	156040	47348
3836	156144	47327
3837	156181	47285
3838	156210	47241
3839	156235	47196
3840	156258	47150
3841	156282	47104
3842	156304	47058
3843	156402	47034
3844	156438	46992
3845	156464	46947
3846	156486	46901
3847	156508	46854
3848	156531	46808
3849	156563	46765
3850	156659	46741
3851	156693	46698
3852	156721	46654
3853	156746	46609
3854	156769	46563
3855	156792	46517
3856	156815	46471
3857	156918	46449
3858	156953	46406
3859	156981	46362
3860	157008	46317
3861	157032	46272
3862	157054	46225
3863	157074	46179
3864	157156	46150
3865	157196	46109
3866	157220	46064
3867	157239	46017
3868	157260	45971
3869	157360	45947
3870	157384	45902
3871	157408	45856
3872	157451	45816
3873	157546	45791
3874	157586	45751
3875	157607	45704
3876	157629	45658
3877	157651	45612
3878	157672	45566
3879	157759	45538
3880	157801	45498
3881	157827	45453
3882	157850	45407
3883	157871	45361
3884	157893	45315
3885	157918	45270
3886	158013	45245
3887	158047	45202
3888	158074	45158
3889	158096	45112
3890	158120	45067
3891	158143	45021
3892	158164	44975
3893	158210	44936
3894	158291	44906
3895	158317	44862
3896	158339	44816
3897	158360	44770
3898	158380	44723
3899	158442	44688
3900	158529	44661
3901	158552	44615
3902	158575	44570
3903	158593	44523
3904	158695	44499
3905	158730	44457
3906	158754	44412
3907	158778	44367
3908	158803	44322
3909	158826	44276
3910	158914	44249
3911	158949	44206
3912	158972	44161
3913	159028	44124
3914	159089	44090
3915	159112	44044
3916	159132	43998
3917	159232	43973
3918	159264	43930
3919	159288	43885
3920	159311	43840
3921	159334	43794
3922	159356	43748
3923	159396	43708
3924	159477	43678
3925	159503	43633
3926	159526	43588
3927	159550	43543
3928	159649	43518
3929	159684	43476
3930	159708	43431
3931	159730	43385
3932	159750	43339
3933	159770	43293
3934	159813	43253
3935	159894	43223
3936	159919	43178
3937	159940	43132
3938	159961	43086
3939	160063	43062
3940	160088	43018
3941	160109	42972
3942	160131	42926
3943	160185	42889
3944	160251	42855
3945	160279	42811
3946	160303	42766
3947	160325	42720
3948	160346	42675
3949	160448	42650
3950	160480	42608
3951	160507	42563
3952	160533	42519
3953	160554	42473
3954	160576	42427
3955	160626	42389
3956	160707	42359
3957	160739	42316
3958	160765	42272
3959	160788	42227
3960	160810	42181
3961	160835	42137
3962	160869	42094
3963	160966	42068
3964	160999	42026
3965	161025	41982
3966	161050	41937
3967	161074	41892
3968	161096	41846
3969	161117	41801
3970	161217	41776
3971	161252	41733
3972	161281	41690
3973	161304	41645
3974	161329	41600
3975	161351	41555
3976	161372	41509
3977	161410	41468
3978	161496	41439
3979	161526	41396
3980	161554	41352
3981	161579	41307
3982	161603	41263
3983	161626	41218
3984	161648	41172
3985	161726	41141
3986	161782	41104
3987	161812	41061
3988	161838	41017
3989	161862	40972
3990	161883	40927
3991	161903	40881
3992	161932	40837
3993	162021	40809
3994	162057	40767
3995	162083	40723
3996	162108	40679
3997	162131	40634
3998	162154	40589
3999	162176	40544
4000	162223	40505
4001	162307	40475
4002	162337	40432
4003	162363	40388
4004	162388	40343
4005	162411	40298
4006	162432	40253
4007	162456	40208
4008	162556	40182
4009	162592	40141
4010	162619	40097
4011	162643	40052
4012	162666	40008
4013	162689	39963
4014	162713	39918
4015	162764	39880
4016	162843	39849
4017	162871	39805
4018	162898	39762
4019	162923	39717
4020	162945	39672
4021	162969	39628
4022	162990	39582
4023	163087	39555
4024	163124	39514
4025	163152	39471
4026	163177	39426
4027	163203	39382
4028	163225	39337
4029	163246	39292
4030	163298	39254
4031	163375	39223
4032	163407	39180
4033	163431	39135
4034	163455	39091
4035	163477	39046
4036	163499	39001
4037	163521	38956
4038	163609	38927
4039	163651	38887
4040	163678	38843
4041	163702	38799
4042	163722	38753
4043	163743	38708
4044	163767	38664
4045	163862	38636
4046	163888	38593
4047	163908	38547
4048	163929	38502
4049	163984	38465
4050	164054	38431
4051	164077	38387
4052	164108	38344
4053	164129	38299
4054	164154	38255
4055	164250	38228
4056	164279	38184
4057	164305	38140
4058	164329	38096
4059	164353	38052
4060	164448	38024
4061	164484	37982
4062	164513	37939
4063	164536	37895
4064	164561	37851
4065	164584	37806
4066	164607	37762
4067	164649	37721
4068	164729	37690
4069	164756	37647
4070	164779	37602
4071	164801	37557
4072	164825	37513
4073	164889	37478
4074	164952	37443
4075	164974	37398
4076	164996	37353
4077	165045	37315
4078	165124	37283
4079	165152	37240
4080	165178	37196
4081	165201	37152
4082	165223	37107
4083	165247	37063
4084	165349	37036
4085	165383	36994
4086	165407	36950
4087	165429	36906
4088	165453	36861
4089	165476	36817
4090	165543	36782
4091	165603	36746
4092	165636	36704
4093	165662	36661
4094	165686	36616
4095	165710	36572
4096	165733	36528
4097	165768	36486
4098	165854	36456
4099	165896	36416
4100	165922	36372
4101	165948	36329
4102	165972	36285
4103	165993	36240
4104	166016	36196
4105	166117	36168
4106	166150	36126
4107	166176	36083
4108	166199	36038
4109	166222	35994
4110	166247	35950
4111	166302	35913
4112	166372	35879
4113	166402	35836
4114	166429	35793
4115	166454	35749
4116	166479	35706
4117	166501	35661
4118	166521	35616
4119	166620	35588
4120	166658	35547
4121	166683	35504
4122	166710	35460
4123	166730	35416
4124	166753	35372
4125	166822	35337
4126	166887	35302
4127	166915	35259
4128	166940	35215
4129	166965	35171
4130	166988	35127
4131	167012	35083
4132	167056	35044
4133	167146	35014
4134	167175	34971
4135	167200	34927
4136	167225	34884
4137	167246	34839
4138	167276	34797
4139	167370	34767
4140	167400	34725
4141	167425	34681
4142	167446	34637
4143	167469	34593
4144	167488	34548
4145	167520	34506
4146	167606	34475
4147	167632	34431
4148	167656	34388
4149	167680	34344
4150	167701	34299
4151	167757	34262
4152	167828	34228
4153	167855	34185
4154	167879	34141
4155	167902	34097
4156	167924	34053
4157	167945	34009
4158	168041	33979
4159	168076	33938
4160	168102	33895
4161	168127	33851
4162	168148	33807
4163	168170	33763
4164	168212	33723
4165	168295	33691
4166	168326	33649
4167	168349	33605
4168	168371	33561
4169	168390	33516
4170	168488	33487
4171	168519	33445
4172	168541	33401
4173	168563	33357
4174	168585	33313
4175	168612	33270
4176	168711	33241
4177	168738	33198
4178	168765	33155
4179	168790	33111
4180	168813	33068
4181	168833	33023
4182	168918	32992
4183	168955	32951
4184	168980	32907
4185	169003	32864
4186	169024	32819
4187	169046	32775
4188	169143	32746
4189	169173	32704
4190	169196	32660
4191	169216	32616
4192	169237	32572
4193	169258	32527
4194	169359	32499
4195	169390	32457
4196	169415	32413
4197	169438	32370
4198	169460	32326
4199	169485	32282
4200	169561	32249
4201	169611	32210
4202	169636	32167
4203	169660	32124
4204	169685	32080
4205	169709	32037
4206	169735	31994
4207	169838	31965
4208	169864	31922
4209	169886	31878
4210	169904	31834
4211	170006	31805
4212	170033	31762
4213	170055	31718
4214	170077	31675
4215	170133	31637
4216	170211	31604
4217	170236	31561
4218	170260	31517
4219	170280	31473
4220	170303	31430
4221	170325	31386
4222	170426	31357
4223	170450	31313
4224	170473	31270
4225	170494	31226
4226	170560	31190
4227	170618	31153
4228	170737	31127
4229	170835	31097
4230	170878	31057
4231	170963	31025
4232	170986	30981
4233	171008	30938
4234	171029	30894
4235	171094	30858
4236	171153	30821
4237	171172	30777
4238	171195	30733
4239	171214	30689
4240	171237	30645
4241	171299	30609
4242	171361	30572
4243	171383	30529
4244	171405	30485
4245	171430	30442
4246	171453	30399
4247	171554	30369
4248	171588	30327
4249	171612	30284
4250	171638	30241
4251	171662	30198
4252	171686	30155
4253	171780	30124
4254	171830	30085
4255	171851	30041
4256	171873	29998
4257	171895	29954
4258	171988	29923
4259	172015	29880
4260	172041	29837
4261	172063	29794
4262	172086	29750
4263	172111	29707
4264	172205	29676
4265	172230	29633
4266	172255	29590
4267	172277	29547
4268	172301	29503
4269	172361	29466
4270	172448	29434
4271	172476	29392
4272	172496	29348
4273	172519	29304
4274	172618	29274
4275	172651	29232
4276	172675	29189
4277	172700	29146
4278	172724	29103
4279	172747	29060
4280	172809	29023
4281	172869	28986
4282	172891	28943
4283	172914	28899
4284	172936	28856
4285	173037	28826
4286	173062	28783
4287	173086	28740
4288	173108	28696
4289	173130	28653
4290	173172	28613
4291	173254	28579
4292	173276	28536
4293	173299	28493
4294	173318	28449
4295	173418	28418
4296	173445	28376
4297	173464	28332
4298	173482	28288
4299	173513	28246
4300	173608	28214
4301	173633	28171
4302	173656	28128
4303	173678	28085
4304	173702	28042
4305	173787	28009
4306	173831	27969
4307	173854	27926
4308	173877	27883
4309	173936	27846
4310	173999	27809
4311	174023	27766
4312	174046	27723
4313	174072	27680
4314	174171	27649
4315	174199	27607
4316	174224	27564
4317	174248	27521
4318	174270	27478
4319	174292	27434
4320	174353	27397
4321	174416	27361
4322	174441	27318
4323	174466	27275
4324	174492	27232
4325	174511	27189
4326	174612	27158
4327	174642	27116
4328	174668	27073
4329	174695	27031
4330	174716	26988
4331	174738	26944
4332	174792	26906
4333	174865	26871
4334	174896	26829
4335	174922	26786
4336	174946	26744
4337	174970	26701
4338	174991	26658
4339	175013	26615
4340	175116	26584
4341	175150	26542
4342	175173	26499
4343	175199	26457
4344	175223	26414
4345	175246	26371
4346	175312	26335
4347	175368	26297
4348	175392	26254
4349	175415	26211
4350	175439	26168
4351	175461	26125
4352	175565	26094
4353	175596	26053
4354	175619	26010
4355	175643	25967
4356	175665	25924
4357	175686	25881
4358	175719	25839
4359	175800	25805
4360	175823	25762
4361	175844	25719
4362	175866	25676
4363	175917	25637
4364	175989	25602
4365	176012	25559
4366	176036	25516
4367	176059	25473
4368	176082	25430
4369	176182	25399
4370	176210	25357
4371	176232	25314
4372	176331	25282
4373	176358	25240
4374	176382	25197
4375	176403	25154
4376	176427	25111
4377	176464	25071
4378	176556	25038
4379	176669	25008
4380	176693	24965
4381	176729	24924
4382	176821	24891
4383	176851	24849
4384	176894	24809
4385	176915	24766
4386	176932	24723
4387	176961	24680
4388	177061	24648
4389	177092	24607
4390	177114	24564
4391	177137	24521
4392	177156	24478
4393	177178	24435
4394	177251	24399
4395	177309	24361
4396	177335	24319
4397	177360	24277
4398	177383	24234
4399	177443	24196
4400	177510	24160
4401	177534	24117
4402	177558	24075
4403	177580	24032
4404	177609	23990
4405	177711	23958
4406	177738	23916
4407	177761	23873
4408	177783	23830
4409	177807	23788
4410	177916	23757
4411	177948	23715
4412	177974	23673
4413	177997	23630
4414	178021	23588
4415	178045	23545
4416	178151	23514
4417	178187	23473
4418	178212	23431
4419	178235	23388
4420	178257	23345
4421	178279	23302
4422	179559	23424
4423	180412	23489
4424	180604	23468
4425	181218	23501
4426	181469	23488
4427	181634	23463
4428	181775	23435
4429	181831	23395
4430	182008	23372
4431	182057	23332
4432	182092	23290
4433	182117	23247
4434	182319	23226
4435	182354	23184
4436	182380	23141
4437	182726	23139
4438	182757	23096
4439	182784	23053
4440	182915	23023
4441	182947	22981
4442	182972	22938
4443	183095	22907
4444	183121	22864
4445	183147	22821
4446	183286	22792
4447	183317	22749
4448	183344	22706
4449	183369	22663
4450	183391	22620
4451	183518	22589
4452	183549	22546
4453	183575	22503
4454	183592	22459
4455	183710	22427
4456	183739	22385
4457	183762	22341
4458	183786	22298
4459	183809	22254
4460	183945	22225
4461	183971	22182
4462	183996	22138
4463	184018	22095
4464	184171	22067
4465	184194	22024
4466	184323	21993
4467	184351	21950
4468	184375	21907
4469	184397	21863
4470	184524	21832
4471	184546	21789
4472	184567	21745
4473	184589	21701
4474	184718	21670
4475	184858	21641
4476	184886	21598
4477	184912	21555
4478	184935	21511
4479	185079	21482
4480	185110	21439
4481	185137	21396
4482	185158	21353
4483	185184	21310
4484	185207	21266
4485	185367	21239
4486	185397	21196
4487	185422	21153
4488	185447	21110
4489	185468	21066
4490	185609	21036
4491	185646	20994
4492	185675	20952
4493	185701	20909
4494	185723	20865
4495	185746	20822
4496	185892	20792
4497	185925	20750
4498	185953	20707
4499	185976	20664
4500	186000	20620
4501	186130	20589
4502	186178	20548
4503	186204	20505
4504	186231	20462
4505	186256	20419
4506	186279	20376
4507	186432	20347
4508	186463	20304
4509	186489	20261
4510	186514	20218
4511	186539	20175
4512	186674	20144
4513	186716	20102
4514	186753	20060
4515	186776	20017
4516	186802	19974
4517	186823	19931
4518	186976	19901
4519	187004	19858
4520	187030	19815
4521	187053	19772
4522	187077	19729
4523	187210	19697
4524	187244	19655
4525	187273	19612
4526	187299	19569
4527	187325	19526
4528	187602	19510
4529	187724	19476
4530	187783	19437
4531	187805	19393
4532	187825	19350
4533	187934	19315
4534	187963	19273
4535	187985	19229
4536	188120	19197
4537	188187	19158
4538	188296	19124
4539	188319	19080
4540	188441	19047
4541	188485	19006
4542	188506	18962
4543	188523	18918
4544	188540	18874
4545	188784	18853
4546	188813	18810
4547	188843	18768
4548	188865	18724
4549	188887	18681
4550	188968	18643
4551	189029	18603
4552	189054	18560
4553	189072	18516
4554	189135	18477
4555	189204	18438
4556	189231	18395
4557	189253	18352
4558	189275	18308
4559	189317	18267
4560	189403	18230
4561	189422	18186
4562	189439	18142
4563	189538	18106
4564	189560	18063
4565	189580	18019
4566	189603	17976
4567	189710	17941
4568	189750	17899
4569	189851	17863
4570	189871	17819
4571	189943	17781
4572	190006	17741
4573	190029	17698
4574	190049	17654
4575	190101	17614
4576	190180	17576
4577	190201	17532
4578	190219	17489
4579	190237	17445
4580	190316	17407
4581	190364	17366
4582	190388	17323
4583	190548	17292
4584	190571	17249
4585	190589	17205
4586	190606	17161
4587	190622	17117
4588	190665	17076
4589	190739	17037
4590	190757	16994
4591	190778	16950
4592	190882	16914
4593	190907	16871
4594	190928	16828
4595	190947	16784
4596	190999	16744
4597	191082	16706
4598	191103	16662
4599	191121	16619
4600	191140	16575
4601	191156	16531
4602	191209	16491
4603	191280	16452
4604	191297	16408
4605	191314	16365
4606	191331	16321
4607	191353	16278
4608	191452	16241
4609	191500	16200
4610	191572	16161
4611	191674	16125
4612	191692	16081
4613	191710	16038
4614	191725	15994
4615	191800	15955
4616	191849	15914
4617	191866	15871
4618	191884	15827
4619	191900	15783
4620	191918	15740
4621	191936	15697
4622	192043	15660
4623	192071	15618
4624	192090	15574
4625	192108	15531
4626	192168	15491
4627	192321	15458
4628	192465	15425
4629	192583	15390
4630	192623	15348
4631	192711	15310
4632	192728	15266
4633	192747	15223
4634	192762	15179
4635	192790	15137
4636	192886	15099
4637	192906	15056
4638	192926	15013
4639	192944	14969
4640	192962	14926
4641	192980	14883
4642	193113	14848
4643	193141	14805
4644	193165	14762
4645	193184	14719
4646	193204	14676
4647	193297	14638
4648	193344	14597
4649	193373	14554
4650	193392	14511
4651	193413	14468
4652	193486	14429
4653	193546	14389
4654	193570	14346
4655	193592	14303
4656	193611	14259
4657	193629	14216
4658	193758	14181
4659	193783	14138
4660	193805	14095
4661	193823	14052
4662	193845	14009
4663	193962	13973
4664	193990	13930
4665	194017	13888
4666	194037	13844
4667	194054	13801
4668	194071	13758
4669	194145	13719
4670	194205	13678
4671	194228	13635
4672	194256	13593
4673	194277	13550
4674	194301	13507
4675	194453	13473
4676	194485	13431
4677	194520	13389
4678	194538	13346
4679	194558	13303
4680	194576	13259
4681	194682	13222
4682	194705	13179
4683	194724	13136
4684	194742	13093
4685	194761	13050
4686	194879	13014
4687	194906	12971
4688	194928	12928
4689	194949	12885
4690	194966	12842
4691	195092	12806
4692	195117	12763
4693	195137	12720
4694	195156	12677
4695	195174	12634
4696	195382	12603
4697	195410	12561
4698	195521	12524
4699	195554	12482
4700	195662	12444
4701	195686	12402
4702	195707	12359
4703	195862	12324
4704	196041	12291
4705	196061	12248
4706	196079	12205
4707	196095	12162
4708	196177	12123
4709	196217	12081
4710	196239	12038
4711	196256	11995
4712	196273	11952
4713	196289	11908
4714	196306	11865
4715	196382	11826
4716	196430	11784
4717	196451	11742
4718	196469	11699
4719	196486	11656
4720	196507	11613
4721	196546	11571
4722	196635	11532
4723	196657	11489
4724	196678	11446
4725	196697	11403
4726	196717	11361
4727	196818	11322
4728	196847	11280
4729	196887	11238
4730	197015	11202
4731	197151	11165
4732	197175	11123
4733	197440	11094
4734	197560	11056
4735	197584	11014
4736	197707	10976
4737	197733	10934
4738	197877	10898
4739	197923	10856
4740	197944	10813
4741	197963	10770
4742	197982	10727
4743	198095	10689
4744	198168	10649
4745	198273	10611
4746	198332	10570
4747	198418	10531
4748	198449	10488
4749	198487	10446
4750	198608	10409
4751	198720	10370
4752	198846	10333
4753	198874	10290
4754	198899	10248
4755	198920	10205
4756	198948	10162
4757	199048	10123
4758	199067	10080
4759	199084	10037
4760	199099	9994
4761	199116	9951
4762	199209	9912
4763	199229	9869
4764	199323	9830
4765	199349	9787
4766	199369	9744
4767	199415	9703
4768	199494	9663
4769	199513	9620
4770	199530	9577
4771	199548	9534
4772	199589	9492
