iter	Logloss
2927	0.3960332028
2928	0.396007846
2929	0.3960025174
2930	0.395988568
2931	0.3959842264
2932	0.3959246085
2933	0.3958813972
2934	0.3958330305
2935	0.3957949654
2936	0.3957813567
2937	0.3957459641
2938	0.3956674199
2939	0.3956260345
2940	0.3956259624
2941	0.3955913672
2942	0.3955246875
2943	0.395500938
2944	0.3954434776
2945	0.3954397989
2946	0.3954248435
2947	0.3953939115
2948	0.3953921242
2949	0.3953317235
2950	0.3953095658
2951	0.3952564267
2952	0.3952351313
2953	0.3952350721
2954	0.3951814225
2955	0.3951602136
2956	0.3950970636
2957	0.3950461144
2958	0.3950081343
2959	0.3949937076
2960	0.3949537987
2961	0.3949352121
2962	0.3948834897
2963	0.3948115479
2964	0.3947939023
2965	0.3947578775
2966	0.3947123229
2967	0.3946796714
2968	0.3946246889
2969	0.3946022575
2970	0.3945707658
2971	0.3944984244
2972	0.3944693957
2973	0.3944394126
2974	0.3944019995
2975	0.3943275974
2976	0.3943159035
2977	0.3942557276
2978	0.39419551
2979	0.3941344551
2980	0.3940909181
2981	0.3940688626
2982	0.3940519864
2983	0.3940109305
2984	0.393952998
2985	0.3938898348
2986	0.3938345525
2987	0.3938040596
2988	0.3937884289
2989	0.3937462269
2990	0.3936936775
2991	0.3936585457
2992	0.3936157789
2993	0.3935608275
2994	0.393512799
2995	0.3934763701
2996	0.393433432
2997	0.3934275919
2998	0.3933966637
2999	0.3933613534
3000	0.3933183327
3001	0.3932610517
3002	0.3932041059
3003	0.3931920097
3004	0.3931568371
3005	0.3931180192
3006	0.3930919086
3007	0.3930410353
3008	0.3930120776
3009	0.3929522344
3010	0.3929070044
3011	0.3928632994
3012	0.3928488605
3013	0.3928198121
3014	0.3927727792
3015	0.3927727598
3016	0.3926924271
3017	0.3926448576
3018	0.3926385832
3019	0.3925958658
3020	0.392589786
3021	0.392569117
3022	0.3925262961
3023	0.3924384107
3024	0.3924256932
3025	0.3923750996
3026	0.3922919697
3027	0.3922200538
3028	0.3921756578
3029	0.3921466911
3030	0.3921430658
3031	0.3920925792
3032	0.3920249615
3033	0.3920180164
3034	0.3919777344
3035	0.3919660212
3036	0.3919465115
3037	0.3919101009
3038	0.3918883566
3039	0.3918666026
3040	0.391856871
3041	0.3917708132
3042	0.391764859
3043	0.3917316093
3044	0.3917160776
3045	0.3916702051
3046	0.3916397493
3047	0.3915782072
3048	0.391573698
3049	0.391553905
3050	0.3915239249
3051	0.3914926544
3052	0.3914517475
3053	0.3914360322
3054	0.3913876643
3055	0.3913421728
3056	0.3913183772
3057	0.3912795145
3058	0.3912512909
3059	0.3912020224
3060	0.3911861666
3061	0.3911211694
3062	0.3910710342
3063	0.3910445772
3064	0.3910041853
3065	0.3909597344
3066	0.3909203361
3067	0.3909061697
3068	0.3908887024
3069	0.3908294735
3070	0.3908090718
3071	0.3907963336
3072	0.3907059342
3073	0.3906778155
3074	0.3906223188
3075	0.3906151259
3076	0.3905651747
3077	0.390515202
3078	0.3904617962
3079	0.3904553636
3080	0.3904256883
3081	0.3903748584
3082	0.3903677446
3083	0.390317932
3084	0.3902952923
3085	0.3902810742
3086	0.3902626348
3087	0.3902307211
3088	0.3901862424
3089	0.390165026
3090	0.3901621864
3091	0.3901440218
3092	0.3901171161
3093	0.3900764356
3094	0.3900199637
3095	0.3900197419
3096	0.3899995156
3097	0.389992302
3098	0.3899298849
3099	0.389869654
3100	0.3898074529
3101	0.3897959913
3102	0.3897463765
3103	0.3896869997
3104	0.3896611339
3105	0.389635853
3106	0.3896292534
3107	0.3896146547
3108	0.3896044399
3109	0.3895865746
3110	0.389557421
3111	0.3895200483
3112	0.3894912921
3113	0.3894752794
3114	0.3894716251
3115	0.3894233728
3116	0.3894219944
3117	0.3893675114
3118	0.3893122928
3119	0.3892856291
3120	0.3892133908
3121	0.3891618829
3122	0.3891135342
3123	0.3890502852
3124	0.3890081217
3125	0.3889703133
3126	0.3889433366
3127	0.3888837955
3128	0.3888294237
3129	0.388825001
3130	0.3887847983
3131	0.388783915
3132	0.388714733
3133	0.388682134
3134	0.3886098461
3135	0.38859157
3136	0.3885739913
3137	0.3885320933
3138	0.3884873269
3139	0.388453354
3140	0.3884523844
3141	0.3883870294
3142	0.3883635411
3143	0.3883221569
3144	0.3882935818
3145	0.3882318377
3146	0.3881898235
3147	0.3881257063
3148	0.388074039
3149	0.3880414962
3150	0.38802591
3151	0.3879707078
3152	0.3879307744
3153	0.3878624124
3154	0.3878285679
3155	0.3877571432
3156	0.3877253068
3157	0.3876881132
3158	0.3876668471
3159	0.3876387453
3160	0.3875909378
3161	0.3875528786
3162	0.3875019095
3163	0.3874324931
3164	0.3874270971
3165	0.3874228795
3166	0.3873589335
3167	0.3873401061
3168	0.3873229782
3169	0.3872667259
3170	0.3872304986
3171	0.3872013868
3172	0.3871487275
3173	0.387122867
3174	0.3870938774
3175	0.3870931836
3176	0.3870440549
3177	0.3870432125
3178	0.3870229302
3179	0.3869717757
3180	0.3869228401
3181	0.3868603853
3182	0.3868554076
3183	0.3868049763
3184	0.3867498259
3185	0.3866851784
3186	0.3866381087
3187	0.3866007272
3188	0.3865385584
3189	0.3864899167
3190	0.3864452387
3191	0.3864140931
3192	0.386369419
3193	0.3863284227
3194	0.3862498531
3195	0.3862061575
3196	0.3861399091
3197	0.3861264618
3198	0.3861016186
3199	0.3860596996
3200	0.3860458663
3201	0.3860159006
3202	0.3859580985
3203	0.3859167114
3204	0.3858576544
3205	0.3858249488
3206	0.385760328
3207	0.3857598224
3208	0.3857095852
3209	0.3856626726
3210	0.3856015114
3211	0.38556022
3212	0.3855231401
3213	0.3854995426
3214	0.3854536647
3215	0.3854096293
3216	0.3853534396
3217	0.3853201404
3218	0.385278107
3219	0.3852499317
3220	0.3851853077
3221	0.3851518108
3222	0.385127139
3223	0.3850956241
3224	0.3850420657
3225	0.384972349
3226	0.3849534403
3227	0.3849428009
3228	0.3848896057
3229	0.3848362669
3230	0.3848131956
3231	0.3847931562
3232	0.3847299837
3233	0.3846723182
3234	0.384643338
3235	0.3845984722
3236	0.3845892401
3237	0.3845815401
3238	0.3844985269
3239	0.3844532655
3240	0.3844209948
3241	0.3843996708
3242	0.384356158
3243	0.3843527146
3244	0.3843062836
3245	0.3842959162
3246	0.384271541
3247	0.3842602109
3248	0.3842189978
3249	0.3841958568
3250	0.3841846899
3251	0.3841604926
3252	0.3841161883
3253	0.3840739755
3254	0.384029639
3255	0.3839989219
3256	0.3839853312
3257	0.3839176666
3258	0.3838937277
3259	0.3838596687
3260	0.3838252378
3261	0.3837930587
3262	0.3837616616
3263	0.3836862687
3264	0.3836616196
3265	0.3836074657
3266	0.3835357912
3267	0.3834832886
3268	0.3834723184
3269	0.3834169059
3270	0.3833817504
3271	0.3833467647
3272	0.3832963739
3273	0.3832859284
3274	0.3832432087
3275	0.383177622
3276	0.3830960151
3277	0.3830720955
3278	0.3830504515
3279	0.383044227
3280	0.3830021413
3281	0.3829705227
3282	0.3829173176
3283	0.3828880387
3284	0.3828725329
3285	0.3828303165
3286	0.3827820747
3287	0.382756576
3288	0.3827283144
3289	0.3827270655
3290	0.3826921115
3291	0.3826512834
3292	0.382621544
3293	0.3825997526
3294	0.382561937
3295	0.3825568494
3296	0.3825147315
3297	0.3824722223
3298	0.3824426691
3299	0.3823754318
3300	0.3823355018
3301	0.3823185592
3302	0.3822780878
3303	0.3822186473
3304	0.3821633173
3305	0.3821013244
3306	0.3820923151
3307	0.3820846124
3308	0.3820348063
3309	0.3820017078
3310	0.3819820662
3311	0.381972765
3312	0.3819326457
3313	0.3819019938
3314	0.3818563075
3315	0.381818649
3316	0.381808898
3317	0.3817966483
3318	0.3817732346
3319	0.3817511046
3320	0.381712502
3321	0.3816669936
3322	0.3816349421
3323	0.3816087424
3324	0.3815704274
3325	0.3815562725
3326	0.3815414949
3327	0.3815269731
3328	0.3814448575
3329	0.3814278146
3330	0.3813855145
3331	0.3813528615
3332	0.3812986533
3333	0.3812975443
3334	0.3812959871
3335	0.3812573082
3336	0.3812246038
3337	0.3811936384
3338	0.38115513
3339	0.3811223538
3340	0.3810913181
3341	0.3810629879
3342	0.3810400459
3343	0.3810081688
3344	0.3809770083
3345	0.3809224142
3346	0.3808789848
3347	0.3808335081
3348	0.3807851872
3349	0.3807607087
3350	0.3807079309
3351	0.3807077866
3352	0.3806738165
3353	0.3806232185
3354	0.3805977909
3355	0.3805716906
3356	0.3805456718
3357	0.3805018679
3358	0.3804514726
3359	0.3804496557
3360	0.3803749941
3361	0.380350745
3362	0.3803453672
3363	0.3802977218
3364	0.3802408875
3365	0.3802326365
3366	0.3801960501
3367	0.3801557992
3368	0.3801133774
3369	0.3800641944
3370	0.3800388458
3371	0.3800037237
3372	0.3799837842
3373	0.3799542693
3374	0.3799062549
3375	0.3798684374
3376	0.3798024357
3377	0.3797450062
3378	0.3796735692
3379	0.3796664227
3380	0.379607583
3381	0.3795658367
3382	0.3795584064
3383	0.3795015942
3384	0.3794559159
3385	0.3794143436
3386	0.379356046
3387	0.379330986
3388	0.3793274718
3389	0.3792879711
3390	0.3792631378
3391	0.3792429026
3392	0.3792104688
3393	0.3792068991
3394	0.3792019159
3395	0.3791750074
3396	0.3791497203
3397	0.3791105928
3398	0.3790735204
3399	0.3790275258
3400	0.3789397834
3401	0.378934942
3402	0.378913504
3403	0.3788471512
3404	0.3787657488
3405	0.3787480726
3406	0.3787365522
3407	0.3787075905
3408	0.3786667774
3409	0.3786539948
3410	0.3786527896
3411	0.3786515416
3412	0.3786233021
3413	0.3785936123
3414	0.3785714457
3415	0.3785332912
3416	0.3785309998
3417	0.3784730636
3418	0.3784330255
3419	0.3783621678
3420	0.3783246518
3421	0.3782572741
3422	0.378227738
3423	0.3781663487
3424	0.378152917
3425	0.3781391847
3426	0.378084742
3427	0.3780584878
3428	0.3779807775
3429	0.3779504229
3430	0.3778757079
3431	0.3778596705
3432	0.3778563939
3433	0.3778228933
3434	0.377782776
3435	0.3777384783
3436	0.3777005039
3437	0.3776534588
3438	0.3775853461
3439	0.3775764324
3440	0.3775641774
3441	0.3775147247
3442	0.3774818038
3443	0.3774407859
3444	0.3773826873
3445	0.3773465214
3446	0.3772894423
3447	0.3772827195
3448	0.37726016
3449	0.377257086
3450	0.3772045473
3451	0.3771981096
3452	0.3771786071
3453	0.3771522316
3454	0.3771123901
3455	0.3770468352
3456	0.3769872838
3457	0.3769544872
3458	0.3769282972
3459	0.376905945
3460	0.3768589549
3461	0.3768512431
3462	0.3768252482
3463	0.3767879809
3464	0.3767552212
3465	0.3767165996
3466	0.3766625085
3467	0.3766421831
3468	0.3765910849
3469	0.3765430805
3470	0.3765207802
3471	0.3764536406
3472	0.3763939083
3473	0.3763900697
3474	0.3763436716
3475	0.3762807439
3476	0.3762537068
3477	0.376222406
3478	0.3761938582
3479	0.3761709805
3480	0.3761678335
3481	0.376113993
3482	0.3760807795
3483	0.3760388911
3484	0.3760073453
3485	0.3759549043
3486	0.375933978
3487	0.375875664
3488	0.3758429153
3489	0.3758093563
3490	0.3757655507
3491	0.3757652905
3492	0.3757219526
3493	0.3757079433
3494	0.3756275807
3495	0.3756111703
3496	0.3755898953
3497	0.3755659767
3498	0.3755177711
3499	0.3754902197
3500	0.3754533564
3501	0.3754304818
3502	0.3754219088
3503	0.3754020374
3504	0.3753835927
3505	0.3753668499
3506	0.3753665867
3507	0.3753463398
3508	0.3753198033
3509	0.3752669397
3510	0.3752076195
3511	0.3751586958
3512	0.3751097883
3513	0.3750646837
3514	0.375040516
3515	0.3749903977
3516	0.3749213079
3517	0.3748817734
3518	0.3748553655
3519	0.3748517732
3520	0.3748214991
3521	0.3748065786
3522	0.3747838831
3523	0.3747601405
3524	0.3747184724
3525	0.3746522175
3526	0.3745903885
3527	0.3745529215
3528	0.374514277
3529	0.3744662473
3530	0.3744592596
3531	0.3744465065
3532	0.3743756292
3533	0.3743330149
3534	0.3743319097
3535	0.3743169528
3536	0.3742935816
3537	0.3742503701
3538	0.3742072873
3539	0.3741919558
3540	0.374146459
3541	0.3741114201
3542	0.3740570882
3543	0.3740391511
3544	0.3740106925
3545	0.3739824465
3546	0.3739385705
3547	0.3739031848
3548	0.3738885892
3549	0.3738462809
3550	0.3738065139
3551	0.3737833763
3552	0.3737476176
3553	0.3736947745
3554	0.3736505518
3555	0.373617527
3556	0.3735932226
3557	0.3735490448
3558	0.3734726055
3559	0.3734321148
3560	0.373383419
3561	0.3733580991
3562	0.3733073367
3563	0.3732734367
3564	0.3732409013
3565	0.3732058062
3566	0.3732021364
3567	0.3731884392
3568	0.3731855542
3569	0.373129579
3570	0.3731219842
3571	0.3731017425
3572	0.3730570459
3573	0.3729900998
3574	0.3729319812
3575	0.3729212463
3576	0.3728830268
3577	0.3728750138
3578	0.3728153015
3579	0.3727872984
3580	0.3727208576
3581	0.3727021771
3582	0.3726948932
3583	0.3726661844
3584	0.3726272116
3585	0.3725610196
3586	0.3725286947
3587	0.3724923057
3588	0.3724544067
3589	0.3724073891
3590	0.372376461
3591	0.3723732611
3592	0.3723130972
3593	0.372270429
3594	0.3722354114
3595	0.3722035534
3596	0.3721390033
3597	0.3721062068
3598	0.3720904181
3599	0.3720450301
3600	0.372025886
3601	0.3719867397
3602	0.3719261355
3603	0.3718603752
3604	0.371849682
3605	0.3718164979
3606	0.3717851911
3607	0.371729
3608	0.3717263148
3609	0.3717011724
3610	0.371668797
3611	0.3716638625
3612	0.3716444981
3613	0.3715670475
3614	0.3715257432
3615	0.3714982924
3616	0.3714821108
3617	0.371454561
3618	0.3714382311
3619	0.3714293491
3620	0.3713969175
3621	0.371388433
3622	0.371368518
3623	0.371332871
3624	0.3712989328
3625	0.371272297
3626	0.3712424952
3627	0.3712419018
3628	0.3712389584
3629	0.3712350781
3630	0.3711982687
3631	0.3711573469
3632	0.3711419075
3633	0.3711075731
3634	0.3710511084
3635	0.3709851692
3636	0.3709433205
3637	0.370908495
3638	0.3708801272
3639	0.3708709319
3640	0.3708493038
3641	0.3707860237
3642	0.3707808412
3643	0.3707696607
3644	0.3707672249
3645	0.3707147269
3646	0.3707106555
3647	0.3706698574
3648	0.3706655473
3649	0.3706414673
3650	0.3705797935
3651	0.3705365361
3652	0.3705353147
3653	0.3704797937
3654	0.3704743836
3655	0.3704380021
3656	0.3704024933
3657	0.3704021796
3658	0.3703448587
3659	0.3703415532
3660	0.3703263956
3661	0.3702849734
3662	0.3702368148
3663	0.3701596414
3664	0.370123668
3665	0.3700913944
3666	0.3700511795
3667	0.3699761583
3668	0.3699531063
3669	0.3699291606
3670	0.3699165028
3671	0.3698419197
3672	0.3698009574
3673	0.3697729533
3674	0.3697695583
3675	0.3697253813
3676	0.3697145044
3677	0.3696507408
3678	0.3696180063
3679	0.3695808062
3680	0.3695349231
3681	0.3694973634
3682	0.3694878669
3683	0.3694471788
3684	0.3694368405
3685	0.369410218
3686	0.3693571155
3687	0.3693391118
3688	0.3692970238
3689	0.3692697392
3690	0.3692413687
3691	0.3691820568
3692	0.3691525192
3693	0.3691435134
3694	0.3690948982
3695	0.3690728884
3696	0.3690708008
3697	0.3690310618
3698	0.3689926138
3699	0.368977598
3700	0.3689695864
3701	0.3689240938
3702	0.3688937768
3703	0.3688614052
3704	0.3688303903
3705	0.3688042525
3706	0.3687831815
3707	0.3687592185
3708	0.3687100145
3709	0.3686822658
3710	0.368663586
3711	0.3686469869
3712	0.3685968808
3713	0.3685823565
3714	0.368552849
3715	0.3685370525
3716	0.3685314374
3717	0.3684921504
3718	0.3684517361
3719	0.3684114418
3720	0.368382233
3721	0.3683353727
3722	0.3682930414
3723	0.3682561696
3724	0.3682281716
3725	0.3681779077
3726	0.368097242
3727	0.3680452345
3728	0.3680189566
3729	0.3679889381
3730	0.3679513736
3731	0.3679076643
3732	0.3678834833
3733	0.3678818828
3734	0.3678299247
3735	0.3678277943
3736	0.3677958564
3737	0.3677363727
3738	0.3676676456
3739	0.3676362983
3740	0.3676066237
3741	0.3675891977
3742	0.3675633401
3743	0.3675245495
3744	0.3674943484
3745	0.3674485347
3746	0.3674274847
3747	0.3674038341
3748	0.3673678559
3749	0.3673340058
3750	0.3672448712
3751	0.367244542
3752	0.3672232004
3753	0.3672022502
3754	0.367151179
3755	0.367093637
3756	0.3670647331
3757	0.3670065524
3758	0.366988122
3759	0.3669714774
3760	0.3669714303
3761	0.366933398
3762	0.3669039179
3763	0.3668266543
3764	0.366818422
3765	0.3668182745
3766	0.3667624903
3767	0.3667502504
3768	0.366694074
3769	0.3666698833
3770	0.3666652923
3771	0.3666242038
3772	0.3665897962
3773	0.3665581035
3774	0.3665434427
3775	0.366481564
3776	0.3664232498
3777	0.3663633497
3778	0.3663330551
3779	0.3663128424
3780	0.3662945892
3781	0.3662775598
3782	0.3662763713
3783	0.3662570503
3784	0.366202374
3785	0.3661607959
3786	0.3661044296
3787	0.3660931393
3788	0.3660889616
3789	0.3660734466
3790	0.3660602919
3791	0.3660233412
3792	0.3659617014
3793	0.3659187173
3794	0.3659065846
3795	0.3658721149
3796	0.3658589605
3797	0.3658339263
3798	0.3658029899
3799	0.3657830768
3800	0.3657293781
3801	0.3656899232
3802	0.3656351686
3803	0.365606523
3804	0.3655554865
3805	0.3655535086
3806	0.3655158146
3807	0.3655007795
3808	0.3654976203
3809	0.3654646247
3810	0.3654409364
3811	0.3654338243
3812	0.3654202302
3813	0.3653919208
3814	0.3653440934
3815	0.3652863626
3816	0.3652574674
3817	0.3652526799
3818	0.3652488029
3819	0.3652252678
3820	0.3652244007
3821	0.3651793879
3822	0.3651312923
3823	0.3651047745
3824	0.3650866424
3825	0.3650214301
3826	0.3649917564
3827	0.364972447
3828	0.3648946218
3829	0.3648499447
3830	0.3647940352
3831	0.3647787006
3832	0.3647016284
3833	0.3646580018
3834	0.3646235135
3835	0.3645712468
3836	0.3645124481
3837	0.3644697503
3838	0.3644384226
3839	0.3643960806
3840	0.3643545324
3841	0.3643153859
3842	0.3642870855
3843	0.3642681001
3844	0.3642149063
3845	0.3641624632
3846	0.364151039
3847	0.3641470891
3848	0.3641240065
3849	0.3641076055
3850	0.3640733089
3851	0.3640346496
3852	0.3639957842
3853	0.3639712364
3854	0.3639191517
3855	0.3638776166
3856	0.3638434283
3857	0.3638125161
3858	0.3637933362
3859	0.3637576382
3860	0.3637147185
3861	0.3637016438
3862	0.363686664
3863	0.3636860835
3864	0.3636568976
3865	0.363633749
3866	0.3636042865
3867	0.3635631676
3868	0.3635621438
3869	0.3635148314
3870	0.3635028001
3871	0.3634562122
3872	0.3634150904
3873	0.3633964307
3874	0.3633380001
3875	0.3633108314
3876	0.3632726995
3877	0.3632221474
3878	0.3631916134
3879	0.3631838633
3880	0.3631488511
3881	0.3631230077
3882	0.3630808292
3883	0.3630441734
3884	0.3630021906
3885	0.3629926634
3886	0.362966057
3887	0.3629398612
3888	0.3629118617
3889	0.3629083081
3890	0.3628689373
3891	0.3628399639
3892	0.3628102806
3893	0.3627797136
3894	0.3627246668
3895	0.36268572
3896	0.3626583863
3897	0.3626352071
3898	0.3626226311
3899	0.3626164538
3900	0.3625636456
3901	0.3625304103
3902	0.3624974909
3903	0.3624942275
3904	0.3624189615
3905	0.3623844343
3906	0.362381212
3907	0.362349021
3908	0.3623269977
3909	0.362287023
3910	0.362251981
3911	0.3622249562
3912	0.3622006845
3913	0.3621842102
3914	0.3621600558
3915	0.3621254845
3916	0.3621030871
3917	0.3620852819
3918	0.3620646211
3919	0.361992369
3920	0.3619846788
3921	0.3619690233
3922	0.3619385458
3923	0.3619370087
3924	0.3619049367
3925	0.3618533898
3926	0.3618344528
3927	0.3617940831
3928	0.3617773595
3929	0.3617247193
3930	0.3616938948
3931	0.3616769326
3932	0.3616353548
3933	0.3616063246
3934	0.3615584615
3935	0.3615449668
3936	0.3615129905
3937	0.3614877514
3938	0.361456866
3939	0.3614164168
3940	0.361372176
3941	0.3613442297
3942	0.3613142886
3943	0.3612736975
3944	0.3612490502
3945	0.3611744559
3946	0.3611144713
3947	0.3610652288
3948	0.3610348719
3949	0.3609806312
3950	0.3609417984
3951	0.3609071224
3952	0.3608592993
3953	0.3608273601
3954	0.3607695002
3955	0.3607679363
3956	0.3607222167
3957	0.3606825811
3958	0.3606476857
3959	0.3606436765
3960	0.3606138339
3961	0.3605759284
3962	0.3605267464
3963	0.3604696038
3964	0.3604089781
3965	0.3603983124
3966	0.3603845764
3967	0.3603472189
3968	0.3603087528
3969	0.3602645666
3970	0.3602355118
3971	0.3602275197
3972	0.3601790509
3973	0.3601678281
3974	0.3601243798
3975	0.3601198996
3976	0.3600738914
3977	0.3600604693
3978	0.360033562
3979	0.3600294755
3980	0.3599783379
3981	0.3599609667
3982	0.3599350407
3983	0.3598930462
3984	0.3598620495
3985	0.3598407895
3986	0.3597926297
3987	0.3597602166
3988	0.359741026
3989	0.3597117232
3990	0.3596969773
3991	0.3596919325
3992	0.3596677371
3993	0.3596560459
3994	0.359636512
3995	0.3596296742
3996	0.3595658278
3997	0.3595265326
3998	0.3594850035
3999	0.3594067261
4000	0.3593426969
4001	0.3593155708
4002	0.3592810136
4003	0.3592499023
4004	0.3592106658
4005	0.3591916624
4006	0.3591700639
4007	0.3591353375
4008	0.3591149456
4009	0.3590963088
4010	0.359078992
4011	0.3590437017
4012	0.3590215542
4013	0.3589823587
4014	0.3589531317
4015	0.35895094
4016	0.3589117268
4017	0.3588909911
4018	0.3588534266
4019	0.3588120492
4020	0.3587909271
4021	0.3587385298
4022	0.3587083814
4023	0.3586715955
4024	0.3586286251
4025	0.3585926278
4026	0.3585507748
4027	0.3584972062
4028	0.3584915317
4029	0.3584462935
4030	0.3584289664
4031	0.358424587
4032	0.3583750292
4033	0.3583366517
4034	0.358318715
4035	0.3583007942
4036	0.3582768278
4037	0.3582504043
4038	0.3582329527
4039	0.358186682
4040	0.3581479313
4041	0.3581206581
4042	0.3581006383
4043	0.3580755485
4044	0.3580391427
4045	0.3580337395
4046	0.3579976939
4047	0.3579580559
4048	0.3579199934
4049	0.3579051121
4050	0.3578747169
4051	0.357803798
4052	0.3577078651
4053	0.3576875808
4054	0.3576566879
4055	0.3576512481
4056	0.357629883
4057	0.3575681076
4058	0.3575391204
4059	0.3574665492
4060	0.3574545333
4061	0.3574228935
4062	0.3573882021
4063	0.3573422516
4064	0.3572968642
4065	0.3572691285
4066	0.3572355081
4067	0.3572226639
4068	0.3571817343
4069	0.3571375019
4070	0.3570740377
4071	0.3570477505
4072	0.3570108151
4073	0.3570068954
4074	0.3569574988
4075	0.3569443302
4076	0.3569094034
4077	0.3568572043
4078	0.35684633
4079	0.3567866377
4080	0.3567454672
4081	0.3567379563
4082	0.3567186941
4083	0.3566822708
4084	0.3566383544
4085	0.3566048232
4086	0.3565877673
4087	0.3565875942
4088	0.3565310619
4089	0.356507396
4090	0.3564902065
4091	0.3564817863
4092	0.356441621
4093	0.3564151144
4094	0.3563688834
4095	0.356344763
4096	0.3563068284
4097	0.3562565575
4098	0.3562535826
4099	0.3562001211
4100	0.3561948312
4101	0.3561507004
4102	0.356128144
4103	0.3561182549
4104	0.3561004153
4105	0.3560856217
4106	0.3560768907
4107	0.3560393843
4108	0.3560250372
4109	0.3560018608
4110	0.3559664156
4111	0.3559318288
4112	0.3559252008
4113	0.3559005817
4114	0.3558907775
4115	0.3558649665
4116	0.3558241308
4117	0.3557786201
4118	0.3557610703
4119	0.3557348853
4120	0.3556837718
4121	0.3556653587
4122	0.3556104919
4123	0.3556042489
4124	0.3555753078
4125	0.3555620054
4126	0.3555238427
4127	0.3555087979
4128	0.3554961291
4129	0.3554731734
4130	0.3554200128
4131	0.3554126318
4132	0.3553584939
4133	0.3553081861
4134	0.3552896955
4135	0.355238057
4136	0.355180025
4137	0.3551735826
4138	0.3551508632
4139	0.3551278015
4140	0.3551203641
4141	0.3550884645
4142	0.3550750019
4143	0.3550070831
4144	0.3549670122
4145	0.354923234
4146	0.354910547
4147	0.3548634652
4148	0.3548022778
4149	0.3547821604
4150	0.3547662178
4151	0.354737586
4152	0.3547178547
4153	0.3547108762
4154	0.3546933971
4155	0.3546767556
4156	0.3546367149
4157	0.3546171745
4158	0.3545838347
4159	0.3545702956
4160	0.3545480601
4161	0.3545220184
4162	0.3545072735
4163	0.3544396763
4164	0.3544069227
4165	0.3543969162
4166	0.3543822535
4167	0.3543763596
4168	0.3543346275
4169	0.3543131125
4170	0.3542558992
4171	0.3542280723
4172	0.3541967974
4173	0.3541566873
4174	0.3541264504
4175	0.3540830671
4176	0.354070207
4177	0.3540684566
4178	0.3540168268
4179	0.3539794904
4180	0.3539310347
4181	0.3539241468
4182	0.3538776229
4183	0.3538696455
4184	0.3538204304
4185	0.3537725711
4186	0.3537343523
4187	0.3536807474
4188	0.3536495552
4189	0.3536093298
4190	0.3535906598
4191	0.3535416571
4192	0.3534874076
4193	0.3534836636
4194	0.3534400629
4195	0.3534125692
4196	0.3533703203
4197	0.353314333
4198	0.3532667319
4199	0.3532144607
4200	0.3531958748
4201	0.3531840462
4202	0.3531365254
4203	0.3531314424
4204	0.3531071872
4205	0.3530878869
4206	0.3530446787
4207	0.3530080092
4208	0.3529816311
4209	0.352955713
4210	0.3529279712
4211	0.3529047227
4212	0.352864034
4213	0.3528380255
4214	0.3527971154
4215	0.3527885432
4216	0.3527493661
4217	0.3527120365
4218	0.3526914923
4219	0.3526781631
4220	0.3526551229
4221	0.3526324645
4222	0.3526153622
4223	0.3526082207
4224	0.3525882787
4225	0.352547523
4226	0.3525157521
4227	0.3524992755
4228	0.3524753824
4229	0.3524432515
4230	0.3523930499
4231	0.3523614845
4232	0.3523150741
4233	0.3522782539
4234	0.3522423262
4235	0.3522368871
4236	0.352211842
4237	0.352210084
4238	0.3521647037
4239	0.3521637585
4240	0.3521172404
4241	0.3520811391
4242	0.3520482522
4243	0.3520247523
4244	0.3520156995
4245	0.3519798709
4246	0.3519490893
4247	0.3519084573
4248	0.3518636386
4249	0.3518324692
4250	0.3517583628
4251	0.3517136932
4252	0.3516563222
4253	0.3516298405
4254	0.3516061779
4255	0.3516047077
4256	0.3515912997
4257	0.3515374859
4258	0.3515284381
4259	0.3514850415
4260	0.3514448271
4261	0.3514022234
4262	0.3513663039
4263	0.3513211891
4264	0.3513037599
4265	0.3512588073
4266	0.351228365
4267	0.3512028535
4268	0.3511679912
4269	0.3511248837
4270	0.3511230782
4271	0.3510804077
4272	0.3510744215
4273	0.3510468778
4274	0.3510169369
4275	0.3510020678
4276	0.3509775161
4277	0.3509328522
4278	0.3508705635
4279	0.350847038
4280	0.35082071
4281	0.3508050344
4282	0.3507818161
4283	0.3507428031
4284	0.3507180826
4285	0.3506978593
4286	0.3506696943
4287	0.3506202178
4288	0.3506034662
4289	0.3505563409
4290	0.350527295
4291	0.3505047242
4292	0.3504907646
4293	0.3504521923
4294	0.3504402253
4295	0.3504039198
4296	0.3503661569
4297	0.3503607933
4298	0.350336655
4299	0.3503225723
4300	0.3502985399
4301	0.350263437
4302	0.3502447565
4303	0.3502103931
4304	0.3501469526
4305	0.3501446446
4306	0.3501086038
4307	0.3500463163
4308	0.3499867026
4309	0.3499651121
4310	0.3499456673
4311	0.3498957083
4312	0.3498516665
4313	0.3498270799
4314	0.3497830444
4315	0.3497375732
4316	0.3497079383
4317	0.3496641467
4318	0.3496416087
4319	0.3495998926
4320	0.3495264234
4321	0.3495233042
4322	0.3494821094
4323	0.3494158242
4324	0.3493855968
4325	0.3493837519
4326	0.3493491239
4327	0.349343793
4328	0.3493218976
4329	0.3492801695
4330	0.349261158
4331	0.3492275547
4332	0.349203581
4333	0.349192646
4334	0.3491621377
4335	0.3491245393
4336	0.3491024413
4337	0.3490641289
4338	0.3490387419
4339	0.3489935701
4340	0.3489648033
